file_path,line_number,matched_term,line_classification,raw_line_excerpt
"backend/vercel/truescan-src/data/databases/truScoreOptimizedDatabase.ts",88,"TruScore","backend_vercel","export class TruScoreOptimizedDatabase {"
"backend/vercel/truescan-src/data/databases/truScoreOptimizedDatabase.ts",90,"TruScore","comment","* Query ALL databases in parallel, optimized for TruScore"
"backend/vercel/truescan-src/data/databases/truScoreOptimizedDatabase.ts",255,"TruScore","backend_vercel","sourceWeights: this.getTruScoreSourceWeights(),"
"backend/vercel/truescan-src/data/databases/truScoreOptimizedDatabase.ts",671,"TruScore","comment","// FSANZ is also queried later in queryByNameForTruScore() for additional coverage"
"backend/vercel/truescan-src/data/databases/truScoreOptimizedDatabase.ts",962,"TruScore","comment","// (This will be used later in queryByNameForTruScore)"
"backend/vercel/truescan-src/data/databases/truScoreOptimizedDatabase.ts",1066,"TruScore","backend_vercel","async queryByNameForTruScore("
"backend/vercel/truescan-src/data/databases/truScoreOptimizedDatabase.ts",1166,"TruScore","comment","* Get source weights optimized for TruScore"
"backend/vercel/truescan-src/data/databases/truScoreOptimizedDatabase.ts",1168,"TruScore","backend_vercel","getTruScoreSourceWeights(): Record<string, number> {"
"backend/vercel/truescan-src/data/databases/__tests__/truScoreOptimizedDatabase.test.ts",1,"TruScore","test_or_spec","// Test suite for TruScoreOptimizedDatabase"
"backend/vercel/truescan-src/data/databases/__tests__/truScoreOptimizedDatabase.test.ts",2,"TruScore","test_or_spec","// Verifies parallel querying, location-specific databases, and TruScore completeness"
"backend/vercel/truescan-src/data/databases/__tests__/truScoreOptimizedDatabase.test.ts",4,"TruScore","test_or_spec","import { TruScoreOptimizedDatabase } from '../truScoreOptimizedDatabase';"
"backend/vercel/truescan-src/data/databases/__tests__/truScoreOptimizedDatabase.test.ts",7,"TruScore","test_or_spec","describe('TruScoreOptimizedDatabase', () => {"
"backend/vercel/truescan-src/data/databases/__tests__/truScoreOptimizedDatabase.test.ts",8,"TruScore","test_or_spec","let database: TruScoreOptimizedDatabase;"
"backend/vercel/truescan-src/data/databases/__tests__/truScoreOptimizedDatabase.test.ts",11,"TruScore","test_or_spec","database = new TruScoreOptimizedDatabase();"
"backend/vercel/truescan-src/data/databases/__tests__/truScoreOptimizedDatabase.test.ts",98,"TruScore","test_or_spec","const products = await database.queryByNameForTruScore(mockProduct, userCountry);"
"backend/vercel/truescan-src/data/databases/__tests__/truScoreOptimizedDatabase.test.ts",107,"TruScore","test_or_spec","describe('TruScore Completeness', () => {"
"backend/vercel/truescan-src/data/databases/__tests__/truScoreOptimizedDatabase.test.ts",117,"TruScore","test_or_spec","// Check for key TruScore fields"
"backend/vercel/truescan-src/data/databases/__tests__/truScoreOptimizedDatabase.test.ts",137,"TruScore","test_or_spec","const weights = database.getTruScoreSourceWeights();"
"backend/vercel/truescan-src/features/alerts/AlertsHome.tsx",221,"TruScore","backend_vercel","Preference-based insights only; they do not change TruScore (banner alerts follow separate rules)"
"backend/vercel/truescan-src/features/alerts/ShareAlertsCard.tsx",105,"TruScore","comment","// Build share message - v1.3 spec: objective ""TruScore 78 + insights"" format"
"backend/vercel/truescan-src/features/alerts/ShareAlertsCard.tsx",114,"TruScore","backend_vercel","message = `TruScore ${score} + insights flagged ${flags}\n\n`;"
"backend/vercel/truescan-src/features/alerts/ShareAlertsCard.tsx",116,"TruScore","backend_vercel","message = `TruScore ${score} – independent breakdown\n\n`;"
"backend/vercel/truescan-src/features/alerts/ShareAlertsCard.tsx",132,"TrueScan","backend_vercel","message += '\n#TruScore #EthicalShopping #TrueScanAlerts';"
"backend/vercel/truescan-src/features/alerts/ShareAlertsCard.tsx",132,"TruScore","backend_vercel","message += '\n#TruScore #EthicalShopping #TrueScanAlerts';"
"backend/vercel/truescan-src/features/alerts/ShareAlertsCard.tsx",136,"TruScore","backend_vercel","title: 'TruScore Choices',"
"backend/vercel/truescan-src/features/product/cards/PalmOilCard/PalmOilCard.tsx",2,"TruScore","comment","// Hidden on product page: palm oil still drives Planet/TruScore, user alert insights, and sharing payloads."
"backend/vercel/truescan-src/features/product/cards/ProductCards.tsx",6,"TruScore","backend_vercel","import { TruScoreResult } from '../../../lib/truscoreEngine';"
"backend/vercel/truescan-src/features/product/cards/ProductCards.tsx",9,"TruScore","backend_vercel","import { TruScoreCard } from './TruScoreCard';"
"backend/vercel/truescan-src/features/product/cards/ProductCards.tsx",26,"TruScore","backend_vercel","truScore?: TruScoreResult;"
"backend/vercel/truescan-src/features/product/cards/ProductCards.tsx",47,"TruScore","backend_vercel","{/* TruScore Card - Always show if product exists */}"
"backend/vercel/truescan-src/features/product/cards/ProductCards.tsx",49,"TruScore","backend_vercel","<TruScoreCard"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/hooks/useTruScoreData.ts",1,"TruScore","comment","// Hook for TruScore card data"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/hooks/useTruScoreData.ts",6,"TruScore","backend_vercel","import { calculateTruScore, TruScoreResult } from '../../../../../lib/truscoreEngine';"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/hooks/useTruScoreData.ts",13,"TruScore","backend_vercel","interface UseTruScoreDataOptions {"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/hooks/useTruScoreData.ts",19,"TruScore","backend_vercel","export function useTruScoreData({ barcode, product, autoFetch = true }: UseTruScoreDataOptions) {"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/hooks/useTruScoreData.ts",20,"TruScore","backend_vercel","const [truScore, setTruScore] = useState<TruScoreResult | null>(null);"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/hooks/useTruScoreData.ts",30,"TruScore","backend_vercel","const calculated = calculateTruScore(product, alertsPreferences, getPlanetScoringContext());"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/hooks/useTruScoreData.ts",31,"TruScore","backend_vercel","setTruScore(calculated);"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/hooks/useTruScoreData.ts",35,"TruScore","server_or_app_log","logger.error('Error calculating TruScore from product:', err);"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/hooks/useTruScoreData.ts",36,"TruScore","backend_vercel","setError(err instanceof Error ? err : new Error('Failed to calculate TruScore'));"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/hooks/useTruScoreData.ts",48,"TruScore","backend_vercel","const calculated = calculateTruScore(fetchedProduct, alertsPreferences, getPlanetScoringContext());"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/hooks/useTruScoreData.ts",49,"TruScore","backend_vercel","setTruScore(calculated);"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/hooks/useTruScoreData.ts",56,"TruScore","server_or_app_log","logger.error('Error fetching product for TruScore:', err);"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/index.ts",1,"TruScore","comment","// TruScore Card exports"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/index.ts",2,"TruScore","backend_vercel","export { default as TruScoreCard } from './TruScoreCard';"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/index.ts",3,"TruScore","backend_vercel","export { TruScoreCardSkeleton } from './TruScoreCardSkeleton';"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/index.ts",4,"TruScore","backend_vercel","export { TruScoreCardError } from './TruScoreCardError';"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/index.ts",5,"TruScore","backend_vercel","export { useTruScoreData } from './hooks/useTruScoreData';"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",1,"TruScore","comment","// Modular TruScore Card Component"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",10,"TruScore","backend_vercel","import { useTruScoreData } from './hooks/useTruScoreData';"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",11,"TruScore","backend_vercel","import { TruScoreCardSkeleton } from './TruScoreCardSkeleton';"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",12,"TruScore","backend_vercel","import { TruScoreCardError } from './TruScoreCardError';"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",13,"TruScore","backend_vercel","import TruScore from '../../../../components/TruScore';"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",15,"TruScore","backend_vercel","import TruScoreInfoModal from '../../../../components/TrustScoreInfoModal';"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",24,"TruScore","backend_vercel","interface TruScoreCardProps {"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",31,"TruScore","comment","// Helper function to get TruScore color"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",32,"TruScore","backend_vercel","const getTruScoreColor = (score: number | null) => {"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",40,"TruScore","backend_vercel","function TruScoreCardContent({ barcode, product, onShare, premiumFeatures }: TruScoreCardProps) {"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",43,"TruScore","backend_vercel","const { truScore, loading, error } = useTruScoreData({ barcode, product });"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",58,"TruScore","backend_vercel","return <TruScoreCardSkeleton />;"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",63,"TruScore","backend_vercel","<TruScoreCardError"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",151,"TruScore","backend_vercel","borderColor: getTruScoreColor(truScore.truscore),"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",160,"TruScore","backend_vercel","<Text style={[styles.cardTitle, { color: colors.text, marginLeft: 8 }]}>TruScore</Text>"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",193,"TruScore","backend_vercel","{/* TruScore Display */}"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",194,"TruScore","backend_vercel","<TruScore truScore={truScore} size=""medium"" />"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",272,"TruScore","backend_vercel","{/* TruScore Info Modal */}"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",273,"TruScore","backend_vercel","<TruScoreInfoModal"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",294,"TruScore","backend_vercel","export default function TruScoreCard(props: TruScoreCardProps) {"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",297,"TruScore","backend_vercel","feature=""TruScoreCard"""
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",302,"TruScore","backend_vercel","<Suspense fallback={<TruScoreCardSkeleton />}>"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCard.tsx",303,"TruScore","backend_vercel","<TruScoreCardContent {...props} />"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCardError.tsx",1,"TruScore","comment","// Error display for TruScore card"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCardError.tsx",10,"TruScore","backend_vercel","interface TruScoreCardErrorProps {"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCardError.tsx",15,"TruScore","backend_vercel","export function TruScoreCardError({ error, onRetry }: TruScoreCardErrorProps) {"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCardError.tsx",24,"TruScore","backend_vercel","{t('result.errorLoadingTruScore', 'Error Loading TruScore')}"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCardSkeleton.tsx",1,"TruScore","comment","// Skeleton loader for TruScore card"
"backend/vercel/truescan-src/features/product/cards/TruScoreCard/TruScoreCardSkeleton.tsx",8,"TruScore","backend_vercel","export function TruScoreCardSkeleton() {"
"backend/vercel/truescan-src/features/product/components/TruScoreCard.tsx",2,"TruScore","comment","* TruScore Card Component"
"backend/vercel/truescan-src/features/product/components/TruScoreCard.tsx",4,"TruScore","comment","* Displays TruScore with breakdown and info modal."
"backend/vercel/truescan-src/features/product/components/TruScoreCard.tsx",7,"TruScore","comment","* @module TruScoreCard"
"backend/vercel/truescan-src/features/product/components/TruScoreCard.tsx",14,"TruScore","backend_vercel","import { TruScoreResult } from '../../../lib/truscoreEngine';"
"backend/vercel/truescan-src/features/product/components/TruScoreCard.tsx",17,"TruScore","backend_vercel","import TruScore from '../../../components/TruScore';"
"backend/vercel/truescan-src/features/product/components/TruScoreCard.tsx",18,"TruScore","backend_vercel","import TruScoreInfoModal from '../../../components/TrustScoreInfoModal';"
"backend/vercel/truescan-src/features/product/components/TruScoreCard.tsx",20,"TruScore","backend_vercel","interface TruScoreCardProps {"
"backend/vercel/truescan-src/features/product/components/TruScoreCard.tsx",21,"TruScore","backend_vercel","truScore: TruScoreResult | null;"
"backend/vercel/truescan-src/features/product/components/TruScoreCard.tsx",26,"TruScore","backend_vercel","const TruScoreCard = React.memo(function TruScoreCard({ truScore, product, onShare }: TruScoreCardProps) {"
"backend/vercel/truescan-src/features/product/components/TruScoreCard.tsx",76,"TruScore","backend_vercel","<TruScore truScore={truScore} size=""large"" />"
"backend/vercel/truescan-src/features/product/components/TruScoreCard.tsx",79,"TruScore","backend_vercel","<TruScoreInfoModal"
"backend/vercel/truescan-src/features/product/components/TruScoreCard.tsx",128,"TruScore","backend_vercel","export default TruScoreCard;"
"backend/vercel/truescan-src/features/product/hooks/useProductData.ts",7,"TruScore","backend_vercel","import { calculateTruScore, TruScoreResult } from '../../../lib/truscoreEngine';"
"backend/vercel/truescan-src/features/product/hooks/useProductData.ts",28,"TruScore","backend_vercel","const [truScore, setTruScore] = useState<TruScoreResult | null>(null);"
"backend/vercel/truescan-src/features/product/hooks/useProductData.ts",42,"TruScore","backend_vercel","const calculated = calculateTruScore(manualProduct, alertsPreferences, getPlanetScoringContext());"
"backend/vercel/truescan-src/features/product/hooks/useProductData.ts",43,"TruScore","backend_vercel","setTruScore(calculated);"
"backend/vercel/truescan-src/features/product/hooks/useProductData.ts",52,"TruScore","backend_vercel","const calculated = calculateTruScore(productData, alertsPreferences, getPlanetScoringContext());"
"backend/vercel/truescan-src/features/product/hooks/useProductData.ts",53,"TruScore","backend_vercel","setTruScore(calculated);"
"backend/vercel/truescan-src/features/product/hooks/useProductData.ts",71,"TruScore","backend_vercel","const calculated = calculateTruScore(productData, alertsPreferences, getPlanetScoringContext());"
"backend/vercel/truescan-src/features/product/hooks/useProductData.ts",72,"TruScore","backend_vercel","setTruScore(calculated);"
"backend/vercel/truescan-src/features/product/hooks/useProductData.ts",86,"TruScore","comment","// Recalculate TruScore when user alert preferences change"
"backend/vercel/truescan-src/features/product/hooks/useProductData.ts",89,"TruScore","backend_vercel","const calculated = calculateTruScore(product, alertsPreferences, getPlanetScoringContext());"
"backend/vercel/truescan-src/features/product/hooks/useProductData.ts",90,"TruScore","backend_vercel","setTruScore(calculated);"
"backend/vercel/truescan-src/features/sharing/platforms/sms.ts",23,"TruScore","backend_vercel","smsMessage += `\n\n📱 Open in TruScore:\n${content.url}`;"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",31,"TruScore","backend_vercel","return this.buildTruScoreContent(product, truScore, universalLink, productName, platform);"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",39,"TruScore","backend_vercel","case 'negativeTruScore':"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",40,"TruScore","backend_vercel","return this.buildNegativeTruScoreContent(product, truScore, universalLink, productName, platform);"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",69,"TruScore","backend_vercel","private static buildTruScoreContent("
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",95,"TruScore","backend_vercel","curiosityGap = `Here's what TruScore revealed - you'll want to see this!`;"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",98,"TruScore","backend_vercel","curiosityGap = `The TruScore breakdown will surprise you...`;"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",104,"TruScore","backend_vercel","const title = `${emoji} ${productName} - TruScore ${score}/100`;"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",106,"TruScore","backend_vercel","`📊 TruScore: ${score}/100\n` +"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",113,"TruScore","backend_vercel","`#TruScore #ProductScan #FoodScanner #HealthyEating #EthicalShopping #KnowWhatYouBuy`;"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",120,"TruScore","backend_vercel","hashtags: ['TruScore', 'ProductScan', 'FoodScanner', 'HealthyEating', 'EthicalShopping', 'KnowWhatYouBuy'],"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",141,"TruScore","backend_vercel","`📱 Free TruScore app - scan any product for recalls\n\n` +"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",142,"TruScore","backend_vercel","`#FoodRecall #ProductSafety #TruScore #FoodSafetyAlert #RecallAlert`;"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",148,"TruScore","backend_vercel","hashtags: ['FoodRecall', 'ProductSafety', 'TruScore', 'FoodSafetyAlert', 'RecallAlert'],"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",180,"TruScore","backend_vercel","`🔍 Tap to view full details in TruScore`;"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",186,"TruScore","backend_vercel","hashtags: ['CountryOfOrigin', 'Manufacturing', 'TruScore'],"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",190,"TruScore","backend_vercel","private static buildNegativeTruScoreContent("
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",199,"TruScore","backend_vercel","const title = `⚠️ Low TruScore Alert: ${productName}`;"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",201,"TruScore","backend_vercel","`TruScore: ${score}/100\n\n` +"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",203,"TruScore","backend_vercel","`🔍 Tap to view breakdown in TruScore`;"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",209,"TruScore","backend_vercel","hashtags: ['LowTruScore', 'ProductAlert', 'TruScore'],"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",224,"TruScore","backend_vercel","const title = `${emoji} Discovered ${productName} on TruScore`;"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",226,"TruScore","backend_vercel","`TruScore: ${score}/100\n\n` +"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",229,"TruScore","backend_vercel","`#TruScore #ProductScan #FoodScanner #KnowWhatYouBuy #ProductDiscovery`;"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",236,"TruScore","backend_vercel","hashtags: ['TruScore', 'ProductScan', 'FoodScanner', 'KnowWhatYouBuy', 'ProductDiscovery'],"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",252,"TruScore","backend_vercel",": 'Check out the insights in TruScore!\n\n') +"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",253,"TruScore","backend_vercel","`🔍 Tap to view insights in TruScore\n\n` +"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",254,"TruScore","backend_vercel","`#TruScore #FoodInsights #ProductScan`;"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",261,"TruScore","backend_vercel","hashtags: ['TruScore', 'FoodInsights', 'ProductScan'],"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",286,"TruScore","backend_vercel","`🔍 See full sustainability breakdown in TruScore\n` +"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",288,"TruScore","backend_vercel","`#TruScore #PalmOil #SustainableShopping #ProductScan #Deforestation #EthicalShopping`;"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",295,"TruScore","backend_vercel","hashtags: ['TruScore', 'PalmOil', 'SustainableShopping', 'ProductScan', 'Deforestation', 'EthicalShopping'],"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",319,"TruScore","backend_vercel","hashtags: ['TruScore', 'Nutrition', 'ProductScan'],"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",334,"TruScore","backend_vercel","`🔍 Tap to see full ingredients list in TruScore\n\n` +"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",335,"TruScore","backend_vercel","`#TruScore #Ingredients #ProductScan #FoodTransparency`;"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",342,"TruScore","backend_vercel","hashtags: ['TruScore', 'Ingredients', 'ProductScan', 'FoodTransparency'],"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",358,"TruScore","backend_vercel","`📊 Tap to learn about processing levels in TruScore\n\n` +"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",359,"TruScore","backend_vercel","`#TruScore #NOVA #FoodProcessing #ProductScan`;"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",366,"TruScore","backend_vercel","hashtags: ['TruScore', 'NOVA', 'FoodProcessing', 'ProductScan'],"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",392,"TruScore","backend_vercel","message += `🔍 Tap to view full details in TruScore\n\n` +"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",393,"TruScore","backend_vercel","`#TruScore #Allergens #Additives #ProductScan #FoodSafety`;"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",400,"TruScore","backend_vercel","hashtags: ['TruScore', 'Allergens', 'Additives', 'ProductScan', 'FoodSafety'],"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",423,"TruScore","backend_vercel","`\n🔍 Tap to check full Eco-Score details in TruScore\n\n` +"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",424,"TruScore","backend_vercel","`#TruScore #EcoScore #Sustainability #EnvironmentalImpact #ProductScan`;"
"backend/vercel/truescan-src/features/sharing/services/ShareContentBuilder.ts",431,"TruScore","backend_vercel","hashtags: ['TruScore', 'EcoScore', 'Sustainability', 'EnvironmentalImpact', 'ProductScan'],"
"backend/vercel/truescan-src/features/sharing/services/ShareService.ts",112,"TruScore","backend_vercel",": `\n\n📱 Get TruScore free - scan any product`;"
"backend/vercel/truescan-src/features/sharing/types.ts",4,"TruScore","backend_vercel","import { TruScoreResult } from '../../lib/truscoreEngine';"
"backend/vercel/truescan-src/features/sharing/types.ts",10,"TruScore","backend_vercel","| 'negativeTruScore'"
"backend/vercel/truescan-src/features/sharing/types.ts",41,"TruScore","backend_vercel","truScore?: TruScoreResult | null;"
"backend/vercel/truescan-src/i18n/locales/en.json",60,"TrueScan","backend_vercel","""tipsBody"": ""Lead with why it matters to you. Recalls and allergens help others stay safe. The link always opens the full product in TrueScan."","
"backend/vercel/truescan-src/i18n/locales/en.json",68,"TrueScan","backend_vercel","""title"": ""Welcome to TrueScan"","
"backend/vercel/truescan-src/i18n/locales/en.json",76,"Trust Score","backend_vercel","""title"": ""Trust Score"","
"backend/vercel/truescan-src/i18n/locales/en.json",120,"Trust Score","backend_vercel","""minTrustScore"": ""Minimum Trust Score"","
"backend/vercel/truescan-src/i18n/locales/en.json",121,"Trust Score","backend_vercel","""maxTrustScore"": ""Maximum Trust Score"","
"backend/vercel/truescan-src/i18n/locales/en.json",146,"TruScore","backend_vercel","""feature1"": ""TruScore and Nutri-Score / Eco-Score filters"","
"backend/vercel/truescan-src/i18n/locales/en.json",232,"TrueScan","backend_vercel","""adFreeDesc"": ""Enjoy TrueScan without advertisements"","
"backend/vercel/truescan-src/i18n/locales/en.json",239,"Trust Score","backend_vercel","""enhancedTrustScore"": ""Enhanced Trust Score"","
"backend/vercel/truescan-src/i18n/locales/en.json",267,"TrueScan","backend_vercel","""title"": ""TrueScan"","
"backend/vercel/truescan-src/i18n/locales/en.json",271,"TrueScan","backend_vercel","""permissionText"": ""TrueScan needs access to your camera to scan barcodes."","
"backend/vercel/truescan-src/i18n/locales/en.json",293,"TruScan","backend_vercel","""legalDisclaimerModalP1"": ""The TruScan app provides general information and educational content only. It does not provide medical advice, diagnosis, or treatment; does not constitute nutritional, dietary, or legal advice; and is not a subst"
"backend/vercel/truescan-src/i18n/locales/en.json",294,"TruScore","backend_vercel","""legalDisclaimerModalP2"": ""Scores and insights (including TruScore and other assessments) are automated interpretations based on publicly available or third-party data, algorithms, and optional user-selected alerts (separate from automatic "
"backend/vercel/truescan-src/i18n/locales/en.json",296,"TrueScan","backend_vercel","""legalDisclaimerModalP4"": ""TrueScan and its affiliates, licensors, developers, operators, and suppliers (collectively, \""TrueScan\"") make no warranty or representation, express or implied, as to the accuracy, completeness, reliability, time"
"backend/vercel/truescan-src/i18n/locales/en.json",297,"TrueScan","backend_vercel","""legalDisclaimerModalP5"": ""To the fullest extent permitted by applicable law, TrueScan disclaims all liability for any direct, indirect, incidental, special, consequential, or exemplary damages, or any loss of profits, data, goodwill, or ot"
"backend/vercel/truescan-src/i18n/locales/en.json",298,"TrueScan","backend_vercel","""legalDisclaimerModalP6"": ""You use TruScan voluntarily and at your own risk. Nothing in the app creates a duty of care or professional relationship between you and TrueScan."","
"backend/vercel/truescan-src/i18n/locales/en.json",298,"TruScan","backend_vercel","""legalDisclaimerModalP6"": ""You use TruScan voluntarily and at your own risk. Nothing in the app creates a duty of care or professional relationship between you and TrueScan."","
"backend/vercel/truescan-src/i18n/locales/en.json",307,"TruScan","backend_vercel","""legalDataLimitationsModalP2"": ""When information is missing or incomplete, TruScan may not display certain analyses, may reduce scores or adjust assessments, or may show cautionary messaging. These measures are informational only and do not"
"backend/vercel/truescan-src/i18n/locales/en.json",309,"TrueScan","backend_vercel","""legalDataLimitationsModalP4"": ""TrueScan does not warrant that any product listing is complete, correct, or up to date. You remain solely responsible for verifying all information against the physical product label and packaging."","
"backend/vercel/truescan-src/i18n/locales/en.json",310,"TrueScan","backend_vercel","""legalDataLimitationsModalP5"": ""To the fullest extent permitted by applicable law, TrueScan disclaims liability for any reliance on incomplete or missing data shown in the app."","
"backend/vercel/truescan-src/i18n/locales/en.json",316,"Trust Score","backend_vercel","""trustScore"": ""Trust Score"","
"backend/vercel/truescan-src/i18n/locales/en.json",410,"Trust Score","backend_vercel","""insufficientDataMessage"": ""We don't have enough verified data to calculate a Trust Score for this product. You can help by contributing to Open Food Facts."","
"backend/vercel/truescan-src/i18n/locales/en.json",577,"TrueScan","backend_vercel","""privacyNote"": ""TrueScan respects your privacy. Analytics help us improve the app but can be disabled at any time."","
"backend/vercel/truescan-src/i18n/locales/en.json",590,"TrueScan","backend_vercel","""openSourceMessage"": ""TrueScan uses data from multiple free and open databases including Open Food Facts, Open Beauty Facts, UPCitemdb, and FDA food recall data."","
"backend/vercel/truescan-src/i18n/locales/en.json",693,"Trust Score","backend_vercel","""title"": ""Understanding Trust Score"","
"backend/vercel/truescan-src/i18n/locales/en.json",694,"TruScore","backend_vercel","""description"": ""TruScore is a comprehensive rating (0-100) based entirely on recognized public systems. Four equal pillars (25 points each): Body, Planet, Ethics, and Open. 100% transparent methodology with no proprietary formulas."","
"backend/vercel/truescan-src/i18n/locales/en.json",696,"TruScore","backend_vercel","""howItWorksText"": ""TruScore evaluates products across four equal pillars, each contributing 25 points (0-25 each) to the total score (0-100). All scoring is based entirely on recognized public systems with direct conversions - no proprietar"
