brand_id,canonical_brand_name,display_brand_name,parent_id,parent_display_name,brand_type,review_state,primary_source_type,primary_source_id,primary_source_name,primary_source_url_or_reference,source_harvest_date,substantiation_note,notes_internal
B0192,McCain,McCain,P0045,McCain Foods Limited,global_brand,reviewed,official_brand_page,SRC_MCCAIN_AU_BRANDS,McCain Australia,https://mccain.com.au/,2026-04-28,v0.3 source-harvested brand under McCain Foods Limited from McCain Australia;...,
B0488,Sara Lee,Sara Lee,P0045,McCain Foods Limited,global_brand,archived,official_brand_page,SRC_MCCAIN_AU_BRANDS,McCain Australia,https://mccain.com.au/,2026-04-28,v0.3 source-harvested brand under McCain Foods Limited from McCain Australia;...,SUPPRESS_CURRENT 2026-08-16: competing or stale AU/NZ current-chain mapping; retain reviewed counterpart or fail closed
B0497,Caboolture,Caboolture,P0046,Saputo Inc.,global_brand,reviewed,official_parent_brand_page,SRC_SAPUTO_AU_BRANDS,Saputo Dairy Australia — Consumer Brands,https://www.saputodairyaustralia.com.au/en/our-products/consumer-brands,2026-04-28,v0.3 source-harvested brand under Saputo Inc. from Saputo Dairy Australia — C...,
B0195,CHEER,CHEER,P0046,Saputo Inc.,global_brand,reviewed,official_parent_brand_page,SRC_SAPUTO_AU_BRANDS,Saputo Dairy Australia — Consumer Brands,https://www.saputodairyaustralia.com.au/en/our-products/consumer-brands,2026-04-28,v0.3 source-harvested brand under Saputo Inc. from Saputo Dairy Australia — C...,
B0194,Cracker Barrel,Cracker Barrel,P0046,Saputo Inc.,global_brand,reviewed,official_parent_brand_page,SRC_SAPUTO_AU_BRANDS,Saputo Dairy Australia — Consumer Brands,https://www.saputodairyaustralia.com.au/en/our-products/consumer-brands,2026-04-28,v0.3 source-harvested brand under Saputo Inc. from Saputo Dairy Australia — C...,
B0196,Dairy Farmers,Dairy Farmers,P0046,Saputo Inc.,global_brand,archived,official_parent_brand_page,SRC_SAPUTO_AU_BRANDS,Saputo Dairy Australia — Consumer Brands,https://www.saputodairyaustralia.com.au/en/our-products/consumer-brands,2026-04-28,v0.3 source-harvested brand under Saputo Inc. from Saputo Dairy Australia — C...,SUPPRESS_CURRENT 2026-08-16: competing or stale AU/NZ current-chain mapping; retain reviewed counterpart or fail closed
B0193,Devondale,Devondale,P0046,Saputo Inc.,global_brand,reviewed,official_parent_brand_page,SRC_SAPUTO_AU_BRANDS,Saputo Dairy Australia — Consumer Brands,https://www.saputodairyaustralia.com.au/en/our-products/consumer-brands,2026-04-28,v0.3 source-harvested brand under Saputo Inc. from Saputo Dairy Australia — C...,
B0489,Great Ocean Road,Great Ocean Road,P0046,Saputo Inc.,global_brand,reviewed,official_parent_brand_page,SRC_SAPUTO_AU_BRANDS,Saputo Dairy Australia — Consumer Brands,https://www.saputodairyaustralia.com.au/en/our-products/consumer-brands,2026-04-28,v0.3 source-harvested brand under Saputo Inc. from Saputo Dairy Australia — C...,
B0496,King Island Dairy,King Island Dairy,P0046,Saputo Inc.,global_brand,reviewed,official_parent_brand_page,SRC_SAPUTO_AU_BRANDS,Saputo Dairy Australia — Consumer Brands,https://www.saputodairyaustralia.com.au/en/our-products/consumer-brands,2026-04-28,v0.3 source-harvested brand under Saputo Inc. from Saputo Dairy Australia — C...,
B0490,Liddells,Liddells,P0046,Saputo Inc.,global_brand,reviewed,official_parent_brand_page,SRC_SAPUTO_AU_BRANDS,Saputo Dairy Australia — Consumer Brands,https://www.saputodairyaustralia.com.au/en/our-products/consumer-brands,2026-04-28,v0.3 source-harvested brand under Saputo Inc. from Saputo Dairy Australia — C...,
B0491,Mersey Valley,Mersey Valley,P0046,Saputo Inc.,global_brand,reviewed,official_parent_brand_page,SRC_SAPUTO_AU_BRANDS,Saputo Dairy Australia — Consumer Brands,https://www.saputodairyaustralia.com.au/en/our-products/consumer-brands,2026-04-28,v0.3 source-harvested brand under Saputo Inc. from Saputo Dairy Australia — C...,
B0492,Mil Lel,Mil Lel,P0046,Saputo Inc.,global_brand,reviewed,official_parent_brand_page,SRC_SAPUTO_AU_BRANDS,Saputo Dairy Australia — Consumer Brands,https://www.saputodairyaustralia.com.au/en/our-products/consumer-brands,2026-04-28,v0.3 source-harvested brand under Saputo Inc. from Saputo Dairy Australia — C...,
B0493,South Cape,South Cape,P0046,Saputo Inc.,global_brand,reviewed,official_parent_brand_page,SRC_SAPUTO_AU_BRANDS,Saputo Dairy Australia — Consumer Brands,https://www.saputodairyaustralia.com.au/en/our-products/consumer-brands,2026-04-28,v0.3 source-harvested brand under Saputo Inc. from Saputo Dairy Australia — C...,
B0494,Sungold,Sungold,P0046,Saputo Inc.,global_brand,reviewed,official_parent_brand_page,SRC_SAPUTO_AU_BRANDS,Saputo Dairy Australia — Consumer Brands,https://www.saputodairyaustralia.com.au/en/our-products/consumer-brands,2026-04-28,v0.3 source-harvested brand under Saputo Inc. from Saputo Dairy Australia — C...,
B0495,Tasmanian Heritage,Tasmanian Heritage,P0046,Saputo Inc.,global_brand,reviewed,official_parent_brand_page,SRC_SAPUTO_AU_BRANDS,Saputo Dairy Australia — Consumer Brands,https://www.saputodairyaustralia.com.au/en/our-products/consumer-brands,2026-04-28,v0.3 source-harvested brand under Saputo Inc. from Saputo Dairy Australia — C...,
B0499,Chelsea Sugar,Chelsea Sugar,P0047,Wilmar International Limited,global_brand,reviewed,official_parent_brand_page,SRC_WILMAR_SUGAR_BRANDS,Wilmar Sugar ANZ — Consumer Products,https://www.wilmarsugar-anz.com/what-we-do/consumer-products,2026-04-28,v0.3 source-harvested brand under Wilmar International Limited from Wilmar Su...,
B0498,CSR Sugar,CSR Sugar,P0047,Wilmar International Limited,global_brand,reviewed,official_parent_brand_page,SRC_WILMAR_SUGAR_BRANDS,Wilmar Sugar ANZ — Consumer Products,https://www.wilmarsugar-anz.com/what-we-do/consumer-products,2026-04-28,v0.3 source-harvested brand under Wilmar International Limited from Wilmar Su...,
B0500,Equal,Equal,P0047,Wilmar International Limited,global_brand,reviewed,official_parent_brand_page,SRC_WILMAR_SUGAR_BRANDS,Wilmar Sugar ANZ — Consumer Products,https://www.wilmarsugar-anz.com/what-we-do/consumer-products,2026-04-28,v0.3 source-harvested brand under Wilmar International Limited from Wilmar Su...,
B0503,Colin the Caterpillar,Colin the Caterpillar,P0048,Marks & Spencer plc,retailer_own_label,reviewed,retailer_own_brand_page,SRC_M_AND_S_FOOD,M&S Food,https://www.marksandspencer.com/food,2026-04-28,v0.3 source-harvested brand under Marks & Spencer plc from M&S Food; F&B rele...,
B0501,M&S Food,M&S Food,P0048,Marks & Spencer plc,brand_family,reviewed,retailer_own_brand_page,SRC_M_AND_S_FOOD,M&S Food,https://www.marksandspencer.com/food,2026-04-28,v0.3 source-harvested brand under Marks & Spencer plc from M&S Food; F&B rele...,
B0505,M&S Remarksable,M&S Remarksable,P0048,Marks & Spencer plc,retailer_own_label,reviewed,retailer_own_brand_page,SRC_M_AND_S_FOOD,M&S Food,https://www.marksandspencer.com/food,2026-04-28,v0.3 source-harvested brand under Marks & Spencer plc from M&S Food; F&B rele...,
B0502,Marks & Spencer Food,Marks & Spencer Food,P0048,Marks & Spencer plc,brand_family,reviewed,retailer_own_brand_page,SRC_M_AND_S_FOOD,M&S Food,https://www.marksandspencer.com/food,2026-04-28,v0.3 source-harvested brand under Marks & Spencer plc from M&S Food; F&B rele...,
B0504,Percy Pig,Percy Pig,P0048,Marks & Spencer plc,retailer_own_label,reviewed,retailer_own_brand_page,SRC_M_AND_S_FOOD,M&S Food,https://www.marksandspencer.com/food,2026-04-28,v0.3 source-harvested brand under Marks & Spencer plc from M&S Food; F&B rele...,
B0508,Essential Waitrose,Essential Waitrose,P0049,Waitrose,retailer_own_label,reviewed,retailer_own_brand_page,SRC_WAITROSE_DUCHY,Waitrose Duchy Organic,https://www.waitrose.com/ecom/shop/browse/groceries/organic_shop/duchy_organic,2026-04-28,v0.3 source-harvested brand under Waitrose from Waitrose Duchy Organic; F&B r...,
B0509,No.1 Waitrose,No.1 Waitrose,P0049,Waitrose,retailer_own_label,reviewed,retailer_own_brand_page,SRC_WAITROSE_DUCHY,Waitrose Duchy Organic,https://www.waitrose.com/ecom/shop/browse/groceries/organic_shop/duchy_organic,2026-04-28,v0.3 source-harvested brand under Waitrose from Waitrose Duchy Organic; F&B r...,
B0506,Waitrose,Waitrose,P0049,Waitrose,brand_family,reviewed,retailer_own_brand_page,SRC_WAITROSE_DUCHY,Waitrose Duchy Organic,https://www.waitrose.com/ecom/shop/browse/groceries/organic_shop/duchy_organic,2026-04-28,v0.3 source-harvested brand under Waitrose from Waitrose Duchy Organic; F&B r...,
B0507,Waitrose Duchy Organic,Waitrose Duchy Organic,P0049,Waitrose,retailer_own_label,reviewed,retailer_own_brand_page,SRC_WAITROSE_DUCHY,Waitrose Duchy Organic,https://www.waitrose.com/ecom/shop/browse/groceries/organic_shop/duchy_organic,2026-04-28,v0.3 source-harvested brand under Waitrose from Waitrose Duchy Organic; F&B r...,
B0512,Grower's Harvest,Grower's Harvest,P0050,Tesco PLC,retailer_own_label,reviewed,retailer_own_brand_page,SRC_TESCO_OWN_LABEL,Tesco own-label product ranges,https://www.tesco.com/shop/en-GB/zone/tesco-finest,2026-04-28,v0.3 source-harvested brand under Tesco PLC from Tesco own-label product rang...,
B0513,Stockwell & Co.,Stockwell & Co.,P0050,Tesco PLC,retailer_own_label,reviewed,retailer_own_brand_page,SRC_TESCO_OWN_LABEL,Tesco own-label product ranges,https://www.tesco.com/shop/en-GB/zone/tesco-finest,2026-04-28,v0.3 source-harvested brand under Tesco PLC from Tesco own-label product rang...,
B0510,Tesco,Tesco,P0050,Tesco PLC,brand_family,reviewed,retailer_own_brand_page,SRC_TESCO_OWN_LABEL,Tesco own-label product ranges,https://www.tesco.com/shop/en-GB/zone/tesco-finest,2026-04-28,v0.3 source-harvested brand under Tesco PLC from Tesco own-label product rang...,
B0511,Tesco Finest,Tesco Finest,P0050,Tesco PLC,retailer_own_label,reviewed,retailer_own_brand_page,SRC_TESCO_OWN_LABEL,Tesco own-label product ranges,https://www.tesco.com/shop/en-GB/zone/tesco-finest,2026-04-28,v0.3 source-harvested brand under Tesco PLC from Tesco own-label product rang...,
B0514,Tesco Free From,Tesco Free From,P0050,Tesco PLC,retailer_own_label,reviewed,retailer_own_brand_page,SRC_TESCO_OWN_LABEL,Tesco own-label product ranges,https://www.tesco.com/shop/en-GB/zone/tesco-finest,2026-04-28,v0.3 source-harvested brand under Tesco PLC from Tesco own-label product rang...,
B0515,Tesco Plant Chef,Tesco Plant Chef,P0050,Tesco PLC,retailer_own_label,reviewed,retailer_own_brand_page,SRC_TESCO_OWN_LABEL,Tesco own-label product ranges,https://www.tesco.com/shop/en-GB/zone/tesco-finest,2026-04-28,v0.3 source-harvested brand under Tesco PLC from Tesco own-label product rang...,
B0519,by Sainsbury's,by Sainsbury's,P0051,J Sainsbury plc,retailer_own_label,reviewed,retailer_own_brand_page,SRC_SAINSBURYS_OWN_LABEL,Sainsbury's own-label stewardship seed,https://www.sainsburys.co.uk/,2026-04-28,v0.3 source-harvested brand under J Sainsbury plc from Sainsbury's own-label ...,
B0516,Sainsbury's,Sainsbury's,P0051,J Sainsbury plc,brand_family,reviewed,retailer_own_brand_page,SRC_SAINSBURYS_OWN_LABEL,Sainsbury's own-label stewardship seed,https://www.sainsburys.co.uk/,2026-04-28,v0.3 source-harvested brand under J Sainsbury plc from Sainsbury's own-label ...,
B0520,Sainsbury's SO Organic,Sainsbury's SO Organic,P0051,J Sainsbury plc,retailer_own_label,reviewed,retailer_own_brand_page,SRC_SAINSBURYS_OWN_LABEL,Sainsbury's own-label stewardship seed,https://www.sainsburys.co.uk/,2026-04-28,v0.3 source-harvested brand under J Sainsbury plc from Sainsbury's own-label ...,
B0518,Stamford Street,Stamford Street,P0051,J Sainsbury plc,retailer_own_label,reviewed,retailer_own_brand_page,SRC_SAINSBURYS_OWN_LABEL,Sainsbury's own-label stewardship seed,https://www.sainsburys.co.uk/,2026-04-28,v0.3 source-harvested brand under J Sainsbury plc from Sainsbury's own-label ...,
B0517,Taste the Difference,Taste the Difference,P0051,J Sainsbury plc,retailer_own_label,reviewed,retailer_own_brand_page,SRC_SAINSBURYS_OWN_LABEL,Sainsbury's own-label stewardship seed,https://www.sainsburys.co.uk/,2026-04-28,v0.3 source-harvested brand under J Sainsbury plc from Sainsbury's own-label ...,
B0521,Ahold Delhaize,Ahold Delhaize,P0052,Ahold Delhaize,brand_family,reviewed,official_parent_brand_page,SRC_AHOLD_DELHAIZE_BRANDS,Ahold Delhaize — Brands,https://www.aholddelhaize.com/brands/,2026-04-28,v0.3 source-harvested brand under Ahold Delhaize from Ahold Delhaize — Brands...,
B0523,Albert Heijn,Albert Heijn,P0052,Ahold Delhaize,brand_family,reviewed,official_parent_brand_page,SRC_AHOLD_DELHAIZE_BRANDS,Ahold Delhaize — Brands,https://www.aholddelhaize.com/brands/,2026-04-28,v0.3 source-harvested brand under Ahold Delhaize from Ahold Delhaize — Brands...,
B0522,Delhaize,Delhaize,P0052,Ahold Delhaize,brand_family,reviewed,official_parent_brand_page,SRC_AHOLD_DELHAIZE_BRANDS,Ahold Delhaize — Brands,https://www.aholddelhaize.com/brands/,2026-04-28,v0.3 source-harvested brand under Ahold Delhaize from Ahold Delhaize — Brands...,
B0524,Food Lion,Food Lion,P0052,Ahold Delhaize,brand_family,reviewed,official_parent_brand_page,SRC_AHOLD_DELHAIZE_BRANDS,Ahold Delhaize — Brands,https://www.aholddelhaize.com/brands/,2026-04-28,v0.3 source-harvested brand under Ahold Delhaize from Ahold Delhaize — Brands...,
B0527,Giant,Giant,P0052,Ahold Delhaize,brand_family,reviewed,official_parent_brand_page,SRC_AHOLD_DELHAIZE_BRANDS,Ahold Delhaize — Brands,https://www.aholddelhaize.com/brands/,2026-04-28,v0.3 source-harvested brand under Ahold Delhaize from Ahold Delhaize — Brands...,
B0525,Hannaford,Hannaford,P0052,Ahold Delhaize,brand_family,reviewed,official_parent_brand_page,SRC_AHOLD_DELHAIZE_BRANDS,Ahold Delhaize — Brands,https://www.aholddelhaize.com/brands/,2026-04-28,v0.3 source-harvested brand under Ahold Delhaize from Ahold Delhaize — Brands...,
B0526,Stop & Shop,Stop & Shop,P0052,Ahold Delhaize,brand_family,reviewed,official_parent_brand_page,SRC_AHOLD_DELHAIZE_BRANDS,Ahold Delhaize — Brands,https://www.aholddelhaize.com/brands/,2026-04-28,v0.3 source-harvested brand under Ahold Delhaize from Ahold Delhaize — Brands...,
B0532,Bettergoods,Bettergoods,P0053,Walmart Inc.,retailer_own_label,reviewed,retailer_own_brand_page,SRC_WALMART_PRIVATE_BRANDS,Walmart private brands stewardship seed,https://www.walmart.com/cp/food/976759,2026-04-28,v0.3 source-harvested brand under Walmart Inc. from Walmart private brands st...,
B0529,Great Value,Great Value,P0053,Walmart Inc.,retailer_own_label,reviewed,retailer_own_brand_page,SRC_WALMART_PRIVATE_BRANDS,Walmart private brands stewardship seed,https://www.walmart.com/cp/food/976759,2026-04-28,v0.3 source-harvested brand under Walmart Inc. from Walmart private brands st...,
B0530,Marketside,Marketside,P0053,Walmart Inc.,retailer_own_label,reviewed,retailer_own_brand_page,SRC_WALMART_PRIVATE_BRANDS,Walmart private brands stewardship seed,https://www.walmart.com/cp/food/976759,2026-04-28,v0.3 source-harvested brand under Walmart Inc. from Walmart private brands st...,
B0531,Sam's Choice,Sam's Choice,P0053,Walmart Inc.,retailer_own_label,reviewed,retailer_own_brand_page,SRC_WALMART_PRIVATE_BRANDS,Walmart private brands stewardship seed,https://www.walmart.com/cp/food/976759,2026-04-28,v0.3 source-harvested brand under Walmart Inc. from Walmart private brands st...,
B0528,Walmart,Walmart,P0053,Walmart Inc.,brand_family,reviewed,retailer_own_brand_page,SRC_WALMART_PRIVATE_BRANDS,Walmart private brands stewardship seed,https://www.walmart.com/cp/food/976759,2026-04-28,v0.3 source-harvested brand under Walmart Inc. from Walmart private brands st...,
B0533,Carrefour,Carrefour,P0054,Carrefour S.A.,brand_family,reviewed,retailer_own_brand_page,SRC_CARREFOUR_BRANDS,Carrefour private-label stewardship seed,https://www.carrefour.com/en/group/food-transition,2026-04-28,v0.3 source-harvested brand under Carrefour S.A. from Carrefour private-label...,
B0534,Carrefour Bio,Carrefour Bio,P0054,Carrefour S.A.,retailer_own_label,reviewed,retailer_own_brand_page,SRC_CARREFOUR_BRANDS,Carrefour private-label stewardship seed,https://www.carrefour.com/en/group/food-transition,2026-04-28,v0.3 source-harvested brand under Carrefour S.A. from Carrefour private-label...,
B0535,Carrefour Classic,Carrefour Classic,P0054,Carrefour S.A.,retailer_own_label,reviewed,retailer_own_brand_page,SRC_CARREFOUR_BRANDS,Carrefour private-label stewardship seed,https://www.carrefour.com/en/group/food-transition,2026-04-28,v0.3 source-harvested brand under Carrefour S.A. from Carrefour private-label...,
B0536,Carrefour Extra,Carrefour Extra,P0054,Carrefour S.A.,retailer_own_label,reviewed,retailer_own_brand_page,SRC_CARREFOUR_BRANDS,Carrefour private-label stewardship seed,https://www.carrefour.com/en/group/food-transition,2026-04-28,v0.3 source-harvested brand under Carrefour S.A. from Carrefour private-label...,
B0537,Carrefour Selection,Carrefour Selection,P0054,Carrefour S.A.,retailer_own_label,reviewed,retailer_own_brand_page,SRC_CARREFOUR_BRANDS,Carrefour private-label stewardship seed,https://www.carrefour.com/en/group/food-transition,2026-04-28,v0.3 source-harvested brand under Carrefour S.A. from Carrefour private-label...,
B0197,Jalna,Jalna,P0055,Jalna Dairy Foods Pty Ltd,local_brand,archived,official_brand_page,SRC_JALNA_SOURCE,Jalna Dairy Foods,https://jalna.com.au/,2026-04-28,v0.3 source-harvested brand under Jalna Dairy Foods Pty Ltd from Jalna Dairy ...,SUPPRESS_CURRENT 2026-08-16: competing or stale AU/NZ current-chain mapping; retain reviewed counterpart or fail closed
B0198,Chobani,Chobani,P0056,"Chobani, LLC",global_brand,reviewed,official_brand_page,SRC_CHOBANI_SOURCE,Chobani Australia,https://www.chobani.com.au/,2026-04-28,"v0.3 source-harvested brand under Chobani, LLC from Chobani Australia; F&B re...",
B0559,Maggie Beer,Maggie Beer,P0057,Maggie Beer Holdings Limited,local_brand,reviewed,official_parent_brand_page,SRC_MAGGIE_BEER_HOLDINGS_BRAND,Maggie Beer Holdings — Maggie Beer brand,https://www.maggiebeerholdings.com.au/our-brands/maggie-beer/,2026-04-28,Coles catalogue audit surfaced the brand; official source identifies Maggie B...,
B0560,Savoy,Savoy,P0043,The Arnott's Group,local_brand,reviewed,official_brand_page,SRC_ARNOTTS_SAVOY,Arnott's — Savoy brand page,https://www.arnotts.com/brands/savoy,2026-04-28,Coles catalogue audit surfaced Savoy; Arnott's source confirms Savoy as an Ar...,
B0561,Gippsland Dairy,Gippsland Dairy,P0056,"Chobani, LLC",local_brand,reviewed,official_brand_page,SRC_CHOBANI_GIPPSLAND_DAIRY,Chobani Australia — Gippsland Dairy product page,https://www.chobani.com.au/our-products/,2026-04-28,Coles catalogue audit surfaced Gippsland Dairy; Chobani Australia product source lists Gippsland Dairy.,
B0562,Val Verde,Val Verde,P0058,Conga Foods Pty Ltd,local_brand,reviewed,official_brand_page,SRC_VAL_VERDE_CONGA,Val Verde — Privacy & Disclaimer,https://www.discovervalverde.com.au/privacy-disclaimer/,2026-04-28,Coles catalogue audit surfaced Val Verde; Val Verde source states Conga Foods is brand owner.,
B0563,Tilda,Tilda,P0059,Ebro Foods S.A.,global_brand,reviewed,official_parent_brand_page,SRC_EBRO_TILDA,Ebro Foods — Tilda acquisition announcement,https://www.ebrofoods.es/en/news/ebro-foods-buys-the-premium-rice-brand-tilda/,2026-04-28,Coles catalogue audit surfaced Tilda; Ebro Foods announced acquisition of Tilda.,
B0564,SPC,SPC,P0060,SPC Global Limited,local_brand,reviewed,official_parent_brand_page,SRC_SPC_GLOBAL,SPC Global / SPC Australia,https://spcglobalgroup.com/,2026-04-28,Coles canned-meal audit surfaced SPC; SPC Global official source supports current parent/brand row creation.,
B0565,Indomie,Indomie,P0061,PT Indofood Sukses Makmur Tbk,global_brand,reviewed,official_brand_page,SRC_INDOMIE_AU,Indomie Australia — About,https://indomie.com.au/about/,2026-04-28,Coles noodle audit surfaced Indomie; Indomie official source confirms brand presence and Indofood production.,
B0566,Fantastic,Fantastic,P0062,San Remo Macaroni Company Pty Ltd,local_brand,reviewed,official_brand_page,SRC_FANTASTIC_SNACKS,Fantastic Snacks — About,https://fantasticsnacks.com.au/about-us,2026-04-28,Founder exception review approved Fantastic Snacks as brand/subsidiary of San Remo Macaroni Company Pty Ltd.,Founder-approved San Remo ownership; local brand/subsidiary treatment accepted for Wave 1.
B0567,My Muscle Chef,My Muscle Chef,P0063,My Muscle Chef Pty Ltd,local_brand,reviewed,official_brand_page,SRC_MY_MUSCLE_CHEF_OFFICIAL,My Muscle Chef — About Us,https://www.mymusclechef.com/about-us,2026-04-28,Coles ready-meals audit surfaced My Muscle Chef; official source confirms brand and ready-meal business.,Founder-approved operating company treatment for MVP; ultimate owner graph deferred.
B0568,Norco,Norco,P0151,Norco Co-operative Limited,local_brand,reviewed,official_brand_page,SRC_NORCO_OFFICIAL,Norco official site,https://norcofoods.com.au/,2026-04-29,Strong UAT AU food/drink candidate promoted in v0.9; source confirms/observes Norco.,
B0569,Red Bull,Red Bull,P0152,Red Bull GmbH,global_brand,reviewed,official_brand_page,SRC_REDBULL_AU,Red Bull Australia energy drink page,https://www.redbull.com/au-en/energydrink,2026-04-29,Strong UAT AU food/drink candidate promoted in v0.9; source confirms/observes Red Bull.,
B0570,Yakult,Yakult,P0150,"Yakult Honsha Co., Ltd.",global_brand,reviewed,official_brand_page,SRC_YAKULT_AU_HISTORY,Yakult Australia history and parent company page,https://www.yakult.com.au/our-story/yakult-history-and-timeline/,2026-04-29,Strong UAT AU food/drink candidate promoted in v0.9; source confirms/observes Yakult.,
B0571,Vitasoy,Vitasoy,P0153,Vitasoy International Holdings Limited,global_brand,reviewed,official_brand_page,SRC_VITASOY_AU,Vitasoy Australia official site,https://soy.com.au/,2026-04-29,Strong UAT AU food/drink candidate promoted in v0.9; source confirms/observes Vitasoy.,
B0572,Capilano,Capilano,P0154,Hive + Wellness Australia Pty Ltd,local_brand,reviewed,official_brand_page,SRC_HIVE_WELLNESS_BRANDS,Hive + Wellness Australia brands page,https://hiveandwellness.com/brands/,2026-04-29,Strong UAT AU food/drink candidate promoted in v0.9; source confirms/observes Capilano.,
B0573,Kikkoman,Kikkoman,P0146,Kikkoman Corporation,global_brand,reviewed,official_brand_page,SRC_KIKKOMAN_AU,Kikkoman Australia official site,https://kikkoman.com.au/,2026-04-29,Strong UAT AU food/drink candidate promoted in v0.9; source confirms/observes Kikkoman.,
B0574,McKenzie's,McKenzie's,P0155,Ward McKenzie Pty Ltd,local_brand,reviewed,official_brand_page,SRC_MCKENZIES_FOODS,McKenzie's Foods official site,https://www.mckenziesfoods.com.au/,2026-04-29,Strong UAT AU food/drink candidate promoted in v0.9; source confirms/observes McKenzie's.,
B0575,Saxa,Saxa,P0016,The Kraft Heinz Company,global_brand,provisional,official_brand_page,SRC_SAXA_UAT_REVIEW,Saxa UAT ownership review source,Tru_Score_Engine_Detailed_Specification_20260417.xlsx#MaG_UAT_AU_Test_Pack,2026-04-29,Strong UAT AU food/drink candidate promoted in v0.9; source confirms/observes Saxa.,Keep provisional under Kraft Heinz for AU/NZ due to regional brand-rights caveat.
B0576,Tesco Value,Tesco Value,P0050,Tesco PLC,retailer_own_label,reviewed,imported_seed,SRC_KTC_2026_PARENT_MAPPING_FILE,KTC 2026 parent-brand-alias mapping file,KTC_2026_Parent_Brand_Alias_Mapping.xlsx#Brand_Alias_Map,2026-04-29,KTC v0.9 seed brand row where benchmark current_parent_company aligns as same: Tesco PLC. Current ownership still review-state seeded/provisional.,
B0577,Nature's Promise,Nature's Promise,P0052,Ahold Delhaize,retailer_own_label,reviewed,imported_seed,SRC_KTC_2026_PARENT_MAPPING_FILE,KTC 2026 parent-brand-alias mapping file,KTC_2026_Parent_Brand_Alias_Mapping.xlsx#Brand_Alias_Map,2026-04-29,KTC v0.9 seed brand row where benchmark current_parent_company aligns as same: Koninklijke Ahold Delhaize NV. Current ownership still review-state seeded/provisional.,
B0578,Topvalu,Topvalu,P0106,"Aeon Co., Ltd.",retailer_own_label,reviewed,imported_seed,SRC_KTC_2026_PARENT_MAPPING_FILE,KTC 2026 parent-brand-alias mapping file,KTC_2026_Parent_Brand_Alias_Mapping.xlsx#Brand_Alias_Map,2026-04-29,"KTC v0.9 seed brand row where benchmark current_parent_company aligns as same: Aeon Co., Ltd.. Current ownership still review-state seeded/provisional.",
B0579,Seven Premium,Seven Premium,P0131,"Seven & i Holdings Co., Ltd.",retailer_own_label,reviewed,imported_seed,SRC_KTC_2026_PARENT_MAPPING_FILE,KTC 2026 parent-brand-alias mapping file,KTC_2026_Parent_Brand_Alias_Mapping.xlsx#Brand_Alias_Map,2026-04-29,KTC v0.9 seed brand row where benchmark current_parent_company aligns as same: Seven & i Holdings Co Ltd. Current ownership still review-state seeded/provisional.,
B0580,President's Choice,President's Choice,P0123,Loblaw Companies Limited,retailer_own_label,reviewed,imported_seed,SRC_KTC_2026_PARENT_MAPPING_FILE,KTC 2026 parent-brand-alias mapping file,KTC_2026_Parent_Brand_Alias_Mapping.xlsx#Brand_Alias_Map,2026-04-29,KTC v0.9 seed brand row where benchmark current_parent_company aligns as same: Loblaw Companies Limited. Current ownership still review-state seeded/provisional.,
B0581,No Name,No Name,P0123,Loblaw Companies Limited,retailer_own_label,reviewed,imported_seed,SRC_KTC_2026_PARENT_MAPPING_FILE,KTC 2026 parent-brand-alias mapping file,KTC_2026_Parent_Brand_Alias_Mapping.xlsx#Brand_Alias_Map,2026-04-29,KTC v0.9 seed brand row where benchmark current_parent_company aligns as same: Loblaw Companies Limited. Current ownership still review-state seeded/provisional.,
B0582,Kroger,Kroger,P0074,The Kroger Co.,retailer_own_label,reviewed,imported_seed,SRC_KTC_2026_PARENT_MAPPING_FILE,KTC 2026 parent-brand-alias mapping file,KTC_2026_Parent_Brand_Alias_Mapping.xlsx#Brand_Alias_Map,2026-04-29,KTC v0.9 seed brand row where benchmark current_parent_company aligns as same: The Kroger Co.. Current ownership still review-state seeded/provisional.,
B0583,Simple Truth,Simple Truth,P0074,The Kroger Co.,retailer_own_label,reviewed,imported_seed,SRC_KTC_2026_PARENT_MAPPING_FILE,KTC 2026 parent-brand-alias mapping file,KTC_2026_Parent_Brand_Alias_Mapping.xlsx#Brand_Alias_Map,2026-04-29,KTC v0.9 seed brand row where benchmark current_parent_company aligns as same: The Kroger Co.. Current ownership still review-state seeded/provisional.,
B0584,Private Selection,Private Selection,P0074,The Kroger Co.,retailer_own_label,reviewed,imported_seed,SRC_KTC_2026_PARENT_MAPPING_FILE,KTC 2026 parent-brand-alias mapping file,KTC_2026_Parent_Brand_Alias_Mapping.xlsx#Brand_Alias_Map,2026-04-29,KTC v0.9 seed brand row where benchmark current_parent_company aligns as same: The Kroger Co.. Current ownership still review-state seeded/provisional.,
B0585,Irresistibles,Irresistibles,P0096,Metro Inc.,retailer_own_label,reviewed,imported_seed,SRC_KTC_2026_PARENT_MAPPING_FILE,KTC 2026 parent-brand-alias mapping file,KTC_2026_Parent_Brand_Alias_Mapping.xlsx#Brand_Alias_Map,2026-04-29,KTC v0.9 seed brand row where benchmark current_parent_company aligns as same: Metro Inc.. Current ownership still review-state seeded/provisional.,
